date,tickers
2015-06-11,GAZP;LKOH;SBER;SBERP;MGNT;GMKN;SNGS;SNGSP;NVTK;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;CHMF;ALRS;MOEX;MFON;HYDR;YNDX;RTKM;RTKMP;RUALR;NLMK;AFKS;PGIL;POLY;BANE;BANEP;PHOR;PIKK;EONR;MAGN;FEES;LSRG;DIXY;GCHE;IRAO;MTLR;MTLRP;PHST;AKRN;RSTI;RSTIP;AFLT;TRMK;MVID;VSMO;NKNC;NKNCP;MSTT;TAER;SVAV;KZOS;RASP;BSPB;AVAZ;AVAZP;MSRS;NMTP;MSNG;PRTK;TGKA;OGKB;CHZN;VZRZ;ENRU;KRSG;IRGZ;MRKC;MFGSP;UNAC;DGBZP;DVEC;MRKP;MSSB;VTGK;FESH;JNOSP;KOGK;LSNG;LSNGP;TGKD;MRKU;VRAO;KBTK;MRKV;LNZL;LNZLP;RBCM;UTAR;AQUA;GRAZ;MRKY;AMEZ;ARMD;APTK;BLNG
2015-06-12,GAZP;LKOH;SBER;SBERP;MGNT;GMKN;SNGS;SNGSP;NVTK;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;CHMF;ALRS;MOEX;MFON;HYDR;YNDX;RTKM;RTKMP;RUALR;NLMK;AFKS;PGIL;POLY;BANE;BANEP;PHOR;PIKK;EONR;MAGN;FEES;LSRG;DIXY;GCHE;IRAO;MTLR;MTLRP;PHST;AKRN;RSTI;RSTIP;AFLT;TRMK;MVID;VSMO;NKNC;NKNCP;MSTT;TAER;SVAV;KZOS;RASP;BSPB;AVAZ;AVAZP;MSRS;NMTP;MSNG;PRTK;TGKA;OGKB;CHZN;VZRZ;ENRU;KRSG;IRGZ;MRKC;MFGSP;UNAC;DGBZP;DVEC;MRKP;MSSB;VTGK;FESH;JNOSP;KOGK;LSNG;LSNGP;TGKD;MRKU;VRAO;KBTK;MRKV;LNZL;LNZLP;RBCM;UTAR;AQUA;GRAZ;MRKY;AMEZ;ARMD;APTK;BLNG
2015-06-13,GAZP;LKOH;SBER;SBERP;MGNT;GMKN;SNGS;SNGSP;NVTK;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;CHMF;ALRS;MOEX;MFON;HYDR;YNDX;RTKM;RTKMP;RUALR;NLMK;AFKS;PGIL;POLY;BANE;BANEP;PHOR;PIKK;EONR;MAGN;FEES;LSRG;DIXY;GCHE;IRAO;MTLR;MTLRP;PHST;AKRN;RSTI;RSTIP;AFLT;TRMK;MVID;VSMO;NKNC;NKNCP;MSTT;TAER;SVAV;KZOS;RASP;BSPB;AVAZ;AVAZP;MSRS;NMTP;MSNG;PRTK;TGKA;OGKB;CHZN;VZRZ;ENRU;KRSG;IRGZ;MRKC;MFGSP;UNAC;DGBZP;DVEC;MRKP;MSSB;VTGK;FESH;JNOSP;KOGK;LSNG;LSNGP;TGKD;MRKU;VRAO;KBTK;MRKV;LNZL;LNZLP;RBCM;UTAR;AQUA;GRAZ;MRKY;AMEZ;ARMD;APTK;BLNG
2015-06-14,GAZP;LKOH;SBER;SBERP;MGNT;GMKN;SNGS;SNGSP;NVTK;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;CHMF;ALRS;MOEX;MFON;HYDR;YNDX;RTKM;RTKMP;RUALR;NLMK;AFKS;PGIL;POLY;BANE;BANEP;PHOR;PIKK;EONR;MAGN;FEES;LSRG;DIXY;GCHE;IRAO;MTLR;MTLRP;PHST;AKRN;RSTI;RSTIP;AFLT;TRMK;MVID;VSMO;NKNC;NKNCP;MSTT;TAER;SVAV;KZOS;RASP;BSPB;AVAZ;AVAZP;MSRS;NMTP;MSNG;PRTK;TGKA;OGKB;CHZN;VZRZ;ENRU;KRSG;IRGZ;MRKC;MFGSP;UNAC;DGBZP;DVEC;MRKP;MSSB;VTGK;FESH;JNOSP;KOGK;LSNG;LSNGP;TGKD;MRKU;VRAO;KBTK;MRKV;LNZL;LNZLP;RBCM;UTAR;AQUA;GRAZ;MRKY;AMEZ;ARMD;APTK;BLNG
2015-06-15,GAZP;LKOH;SBER;SBERP;MGNT;GMKN;SNGS;SNGSP;NVTK;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;CHMF;ALRS;MOEX;MFON;HYDR;YNDX;RTKM;RTKMP;RUALR;NLMK;AFKS;PGIL;POLY;BANE;BANEP;PHOR;PIKK;EONR;MAGN;FEES;LSRG;DIXY;GCHE;IRAO;MTLR;MTLRP;PHST;AKRN;RSTI;RSTIP;AFLT;TRMK;MVID;VSMO;NKNC;NKNCP;MSTT;TAER;SVAV;KZOS;RASP;BSPB;AVAZ;AVAZP;MSRS;NMTP;MSNG;PRTK;TGKA;OGKB;CHZN;VZRZ;ENRU;KRSG;IRGZ;MRKC;MFGSP;UNAC;DGBZP;DVEC;MRKP;MSSB;VTGK;FESH;JNOSP;KOGK;LSNG;LSNGP;TGKD;MRKU;VRAO;KBTK;MRKV;LNZL;LNZLP;RBCM;UTAR;AQUA;GRAZ;MRKY;AMEZ;ARMD;APTK;BLNG
2015-06-16,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-17,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-18,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-19,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-20,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-21,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-22,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-23,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-24,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-25,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-26,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-27,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-28,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-29,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-06-30,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-01,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-02,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-03,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-04,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-05,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-06,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
2015-07-07,GAZP;LKOH;SBER;SBERP;MGNT;SNGS;SNGSP;NVTK;GMKN;VTBR;ROSN;MTSS;TATN;TATNP;TRNFP;URKA;ALRS;CHMF;MOEX;HYDR;YNDX;MFON;RTKM;RTKMP;BANE;BANEP;NLMK;AFKS;PHOR;RUALR;POLY;PGIL;PIKK;EONR;IRAO;MAGN;DIXY;LSRG;FEES;GCHE;PHST;MVID;TRMK;AFLT;NKNC;NKNCP;AKRN;MTLR;MTLRP;RSTI;RSTIP;VSMO;MSTT;SVAV;OTCP;BSPB;VTGK;MSNG;KZOS;OGKB;NMTP;RASP;IRGZ;AVAZ;AVAZP;CHZN;UNAC;MSRS;ENRU;VZRZ;TGKA;TAER;PRTK;MRKC;DVEC;MSSB;MFGSP;MRKP;MRKU;FESH;GAZA;LSNG;LSNGP;VRAO;TGKD;LNZL;LNZLP;KBTK;MRKV;CHMK;UTAR;RBCM;GRAZ;AQUA;MRKY;AMEZ;MRKZ;TGKB;APTK;BLNG
